Date,Open,High,Low,Close,Adj Close,Volume
2020-08-28,50.880001,50.880001,50.549999,50.494999,50.494999,660
2020-09-01,50.139999,50.570000,50.139999,50.424999,50.424999,1896
2020-09-02,50.970001,51.340000,50.970001,50.775002,50.775002,3355
2020-09-03,51.090000,51.320000,49.860001,50.044998,50.044998,2183
2020-09-04,49.810001,50.110001,48.770000,48.805000,48.805000,1738
2020-09-07,49.430000,49.639999,48.980000,49.630001,49.630001,576
2020-09-08,49.799999,49.950001,49.580002,49.820000,49.820000,1060
2020-09-09,49.880001,50.130001,49.880001,50.270000,50.270000,269
2020-09-10,51.209999,51.290001,50.099998,51.195000,51.195000,3020
2020-09-11,51.439999,51.520000,51.410000,51.220001,51.220001,41
2020-09-14,51.139999,51.250000,50.820000,51.205002,51.205002,1019
2020-09-15,51.500000,52.000000,51.500000,52.139999,52.139999,751
2020-09-16,51.919998,52.230000,51.810001,51.785000,51.785000,5365
2020-09-17,50.900002,51.450001,50.900002,51.285000,51.285000,2796
2020-09-18,51.490002,51.580002,51.340000,51.404999,51.404999,440
2020-09-21,50.919998,51.209999,50.810001,50.814999,50.814999,2387
2020-09-22,51.080002,51.349998,51.080002,51.075001,51.075001,2527
2020-09-23,52.250000,52.250000,52.020000,51.525002,51.525002,862
2020-09-24,50.639999,50.770000,50.330002,50.790001,50.790001,1027
2020-09-25,50.889999,50.889999,50.799999,51.014999,51.014999,5163
2020-09-28,51.360001,51.669998,51.299999,51.525002,51.525002,1703
2020-09-29,51.619999,51.619999,51.340000,51.410000,51.410000,1088
2020-09-30,51.570000,51.570000,51.220001,51.410000,51.410000,832
2020-10-01,51.570000,51.900002,51.520000,51.770000,51.770000,1719
2020-10-02,51.230000,51.500000,50.939999,51.445000,51.445000,1338
2020-10-05,52.080002,52.099998,51.700001,52.040001,52.040001,460
2020-10-06,52.450001,52.450001,51.840000,52.189999,52.189999,671
2020-10-07,52.450001,52.889999,52.450001,52.639999,52.639999,984
2020-10-08,53.259998,53.349998,53.090000,53.110001,53.110001,3745
2020-10-09,53.200001,53.320000,52.910000,53.000000,53.000000,1679
2020-10-12,52.900002,53.220001,52.740002,52.910000,52.910000,1161
2020-10-13,53.330002,53.349998,53.040001,53.275002,53.275002,492
2020-10-14,53.740002,53.758121,53.000000,53.040001,53.040001,668
2020-10-15,52.150002,52.200001,51.990002,52.255001,52.255001,108
2020-10-16,52.709999,52.709999,52.330002,52.450001,52.450001,483
2020-10-19,52.360001,52.439999,52.180000,52.080002,52.080002,327
2020-10-20,52.139999,52.230000,51.840000,51.985001,51.985001,825
2020-10-21,51.540001,52.220001,51.480000,51.384998,51.384998,339
2020-10-22,51.380001,51.459999,50.919998,51.299999,51.299999,581
2020-10-23,51.410000,51.959999,51.410000,51.709999,51.709999,1268
2020-10-26,51.060001,51.959999,50.820000,50.709999,50.709999,1927
2020-10-27,50.860001,50.900002,50.490002,50.525002,50.525002,3345
2020-10-28,50.320000,50.490002,49.610001,49.799999,49.799999,1652
2020-10-29,50.130001,50.209999,50.000000,50.185001,50.185001,178
2020-10-30,49.880001,49.880001,49.119999,49.380001,49.380001,1271
2020-11-02,50.220001,50.220001,49.500000,49.730000,49.730000,1045
2020-11-03,49.799999,50.119999,49.730000,49.900002,49.900002,2018
2020-11-04,50.680000,51.380001,50.680000,51.160000,51.160000,958
2020-11-05,52.259998,52.270000,51.919998,52.404999,52.404999,2461
2020-11-06,52.250000,52.820000,52.250000,52.459999,52.459999,889
2020-11-09,53.849998,55.680000,53.509998,53.740002,53.740002,3208
2020-11-10,52.230000,52.619999,51.660000,52.224998,52.224998,1825
2020-11-11,52.680000,53.070000,52.060001,52.974998,52.974998,1831
2020-11-12,52.980000,53.230000,52.880001,53.130001,53.130001,618
2020-11-13,53.779999,53.779999,53.230000,53.599998,53.599998,2406
2020-11-16,54.419998,55.470001,54.150002,55.305000,55.305000,3219
2020-11-17,54.840000,54.959999,54.650002,54.840000,54.840000,2272
2020-11-18,55.500000,55.830002,55.200001,55.544998,55.544998,6505
2020-11-19,55.180000,55.799999,55.119999,55.605000,55.605000,1545
2020-11-20,55.930000,56.740002,55.779999,56.610001,56.610001,5253
2020-11-23,57.119999,58.320000,57.020000,57.645000,57.645000,5406
2020-11-24,58.790001,59.580002,58.790001,59.555000,59.555000,4995
2020-11-25,59.549999,60.320000,59.250000,60.025002,60.025002,2906
2020-11-26,60.470001,60.700001,60.009998,60.270000,60.270000,3240
2020-11-27,60.450001,60.540001,59.459999,59.889999,59.889999,1702
2020-11-30,59.889999,60.860001,59.450001,60.270000,60.270000,9737
2020-12-01,61.610001,61.770000,60.700001,60.560001,60.560001,3042
2020-12-02,60.529999,61.020000,60.360001,60.580002,60.580002,1615
2020-12-03,60.360001,60.540001,59.869999,59.990002,59.990002,4608
2020-12-04,60.970001,61.450001,60.540001,60.755001,60.755001,4695
2020-12-07,61.439999,61.930000,61.200001,61.750000,61.750000,2632
2020-12-08,61.669998,61.700001,61.150002,61.305000,61.305000,3956
2020-12-09,60.570000,61.709999,60.130001,60.400002,60.400002,9031
2020-12-10,60.389999,60.689999,59.790001,60.485001,60.485001,1483
2020-12-11,60.830002,60.930000,60.320000,60.244999,60.244999,2643
2020-12-14,60.700001,60.830002,59.779999,60.400002,60.400002,1458
2020-12-15,60.610001,60.639999,60.020000,60.224998,60.224998,2429
2020-12-16,61.349998,61.939999,60.549999,61.720001,61.720001,2466
2020-12-17,62.930000,63.919998,62.500000,63.625000,63.625000,11556
2020-12-18,63.919998,64.269997,63.258801,63.150002,63.150002,3122
2020-12-21,64.400002,64.790001,62.820000,64.264999,64.264999,4596
2020-12-22,63.889999,64.739998,62.950001,64.154999,64.154999,3182
2020-12-23,64.959999,65.059998,63.529999,63.939999,63.939999,9052
2020-12-24,63.400002,63.500000,62.849998,63.154999,63.154999,2571
2020-12-29,65.459999,65.680000,64.384621,64.209999,64.209999,12589
2020-12-30,65.489998,66.320000,64.919998,65.445000,65.445000,10829
2020-12-31,66.250000,66.980003,65.570000,66.500000,66.500000,2236
2021-01-04,68.400002,69.879997,68.019997,68.014999,68.014999,18463
2021-01-05,68.000000,69.040001,67.110001,67.379997,67.379997,7534
2021-01-06,67.480003,69.849998,67.419998,69.464996,69.464996,5220
2021-01-07,70.709999,72.754677,70.349998,72.309998,72.309998,32587
2021-01-08,74.019997,74.580002,72.779999,73.584999,73.584999,17552
2021-01-11,73.180000,74.480003,70.000000,71.139999,71.139999,23650
2021-01-12,71.300003,72.050003,70.410004,71.504997,71.504997,13018
2021-01-13,71.500000,71.959801,70.889999,70.785004,70.785004,7050
2021-01-14,73.279999,73.559998,71.800003,72.995003,72.995003,13391
2021-01-15,73.080002,74.370003,70.989998,71.330002,71.330002,9660
2021-01-18,71.000000,71.870003,70.010002,71.224998,71.224998,6196
2021-01-19,72.440002,72.480003,71.050003,72.040001,72.040001,7667
2021-01-20,72.300003,72.300003,70.040001,70.339996,70.339996,5818
2021-01-21,70.300003,71.529999,67.769997,68.815002,68.815002,8042
2021-01-22,68.059998,70.379997,67.599998,69.980003,69.980003,8523
2021-01-25,72.000000,72.070000,69.989998,70.650002,70.650002,6223
2021-01-26,70.510002,71.489998,69.959999,70.285004,70.285004,6949
2021-01-27,71.120003,71.349998,67.690002,68.894997,68.894997,6458
2021-01-28,67.820000,70.830002,66.690002,69.555000,69.555000,7732
2021-01-29,70.029999,72.449997,68.830223,70.959999,70.959999,9331
2021-02-01,70.629997,72.000000,69.480003,70.214996,70.214996,43065
2021-02-02,72.349998,74.050003,68.559998,73.214996,73.214996,2789
2021-02-03,75.059998,76.290001,74.300003,75.425003,75.425003,6416
2021-02-04,76.370003,77.430000,75.656029,75.690002,75.690002,7216
2021-02-05,77.629997,77.720001,76.720001,77.440002,77.440002,7714
2021-02-08,79.610001,84.000000,69.322502,81.794998,81.794998,15896
2021-02-09,85.610001,91.475403,78.915001,85.250000,85.250000,21600
2021-02-10,86.389999,88.120903,82.054001,82.059998,82.059998,17696
2021-02-11,84.400002,87.640701,77.578003,85.019997,85.019997,13386
2021-02-12,87.480003,88.052101,76.316002,87.209999,87.209999,18875
2021-02-15,90.750000,93.791000,84.886002,91.654999,91.654999,19941
2021-02-16,93.930000,95.567001,92.104500,94.065002,94.065002,23084
2021-02-17,95.599998,99.000000,89.997002,93.264999,93.264999,21601
2021-02-18,94.800003,96.105202,85.910202,92.089996,92.089996,26635
2021-02-19,95.120003,98.465797,92.056503,98.004997,98.004997,15660
2021-02-22,100.500000,101.629402,72.667503,97.540001,97.540001,33274
2021-02-23,90.860001,94.933601,70.051498,88.570000,88.570000,31496
2021-02-24,91.059998,93.836998,82.745399,91.050003,91.050003,16248
2021-02-25,92.180000,93.783997,90.383301,92.055000,92.055000,8460
2021-02-26,86.029999,89.106201,71.744598,86.300003,86.300003,34825
2021-03-01,85.690002,92.258400,85.690002,91.875000,91.875000,9968
2021-03-02,93.540001,94.233803,92.329498,93.415001,93.415001,10424
2021-03-03,93.949997,96.845703,92.861504,94.269997,94.269997,11240
2021-03-04,91.540001,91.751900,87.163902,88.394997,88.394997,10176
2021-03-05,86.500000,88.218002,79.643211,80.139999,80.139999,17660
2021-03-08,84.709999,88.515503,83.235497,88.000000,88.000000,18236
2021-03-09,86.970001,90.937302,86.678902,90.610001,90.610001,13386
2021-03-10,91.339996,96.432503,90.763702,92.184998,92.184998,17154
2021-03-11,93.370003,94.479797,91.369003,94.394997,94.394997,5076
2021-03-12,94.370003,97.256798,92.772003,96.754997,96.754997,33863
2021-03-15,98.809998,101.029404,90.349998,97.180000,97.180000,41539
2021-03-16,97.379997,97.816498,95.980003,96.190002,96.190002,13739
2021-03-17,94.199997,95.452003,92.527000,93.779999,93.779999,8292
2021-03-18,97.839996,99.526001,96.727997,99.320000,99.320000,13004
2021-03-19,96.199997,98.117500,95.767998,97.889999,97.889999,13433
2021-03-22,96.260002,97.757004,93.874496,95.760002,95.760002,16338
2021-03-23,93.940002,95.473999,91.400497,92.440002,92.440002,14575
2021-03-24,92.239998,93.762001,91.016998,91.529999,91.529999,8536
2021-03-25,86.480003,87.196503,83.438499,86.309998,86.309998,21482
2021-03-26,89.809998,90.069504,88.220001,89.379997,89.379997,14577
2021-03-29,88.949997,91.339996,88.220001,89.349998,89.349998,16406
2021-03-30,90.339996,90.976501,89.202003,90.684998,90.684998,2486
2021-03-31,91.949997,92.694000,90.271500,92.750000,92.750000,19452
2021-04-01,94.309998,95.482498,92.853996,93.970001,93.970001,13390
2021-04-06,97.989998,97.989998,94.668503,95.430000,95.430000,23791
2021-04-07,94.809998,96.598999,93.972000,94.410004,94.410004,45154
2021-04-08,95.400002,95.699997,93.754501,95.425003,95.425003,15896
2021-04-09,96.440002,96.978996,94.989998,95.754997,95.754997,10191
2021-04-12,97.000000,98.483002,95.739998,95.690002,95.690002,16939
2021-04-13,95.260002,97.830002,94.863998,97.830002,97.830002,13158
2021-04-14,97.720001,99.290001,94.473999,94.540001,94.540001,26533
2021-04-15,94.660004,95.054497,92.699501,92.970001,92.970001,12858
2021-04-16,92.980003,93.587997,91.830498,92.309998,92.309998,13759
2021-04-19,90.010002,92.128502,80.612000,87.665001,87.665001,13399
2021-04-20,88.559998,88.559998,85.279999,86.165001,86.165001,10638
2021-04-21,86.779999,88.094498,85.501999,87.724998,87.724998,12228
2021-04-22,90.000000,90.000000,86.779999,87.830002,87.830002,13317
2021-04-23,84.080002,86.166496,82.172501,85.845001,85.845001,27334
2021-04-26,null,null,null,null,null,null
2021-04-27,null,null,null,null,null,null
2021-04-28,null,null,null,null,null,null
2021-04-29,null,null,null,null,null,null
2021-04-30,122.339996,122.879997,121.500000,122.629997,122.629997,5823
